City,Country,Latitude,Longitude,Year,Month,Temperature
Hyderabad,India,17.38,78.47,1994,9,28.19
Hyderabad,India,17.38,78.47,1994,10,27.52
Hyderabad,India,17.38,78.47,1994,11,25.5
Hyderabad,India,17.38,78.47,1994,12,22.39
Hyderabad,India,17.38,78.47,1995,1,24.39
Hyderabad,India,17.38,78.47,1995,2,26.02
Hyderabad,India,17.38,78.47,1995,3,31.18
Hyderabad,India,17.38,78.47,1995,4,34.82
Hyderabad,India,17.38,78.47,1995,5,35.08
Hyderabad,India,17.38,78.47,1995,6,33.25
Hyderabad,India,17.38,78.47,1995,7,30.21
Hyderabad,India,17.38,78.47,1995,8,28.67
Hyderabad,India,17.38,78.47,1995,9,29.07
Hyderabad,India,17.38,78.47,1995,10,27.39
Hyderabad,India,17.38,78.47,1995,11,24.87
Hyderabad,India,17.38,78.47,1995,12,22.7
Hyderabad,India,17.38,78.47,1996,1,24.65
Hyderabad,India,17.38,78.47,1996,2,27.01
Hyderabad,India,17.38,78.47,1996,3,31.06
Hyderabad,India,17.38,78.47,1996,4,33.54
Hyderabad,India,17.38,78.47,1996,5,36.49
Hyderabad,India,17.38,78.47,1996,6,33.53
Hyderabad,India,17.38,78.47,1996,7,30.1
Hyderabad,India,17.38,78.47,1996,8,28.53
Hyderabad,India,17.38,78.47,1996,9,29.03
Hyderabad,India,17.38,78.47,1996,10,29.28
Hyderabad,India,17.38,78.47,1996,11,25.44
Hyderabad,India,17.38,78.47,1996,12,22.6
Hyderabad,India,17.38,78.47,1997,1,24.69
Hyderabad,India,17.38,78.47,1997,2,26.56
Hyderabad,India,17.38,78.47,1997,3,29.42
Hyderabad,India,17.38,78.47,1997,4,33.14
Hyderabad,India,17.38,78.47,1997,5,35.54
Hyderabad,India,17.38,78.47,1997,6,33.6
Hyderabad,India,17.38,78.47,1997,7,29.86
Hyderabad,India,17.38,78.47,1997,8,30.02
Hyderabad,India,17.38,78.47,1997,9,29.07
Hyderabad,India,17.38,78.47,1997,10,27.69
Hyderabad,India,17.38,78.47,1997,11,25.43
Hyderabad,India,17.38,78.47,1997,12,21.3
Hyderabad,India,17.38,78.47,1998,1,24.03
Hyderabad,India,17.38,78.47,1998,2,27.4
Hyderabad,India,17.38,78.47,1998,3,29.83
Hyderabad,India,17.38,78.47,1998,4,34.66
Hyderabad,India,17.38,78.47,1998,5,37.1
Hyderabad,India,17.38,78.47,1998,6,33.57
Hyderabad,India,17.38,78.47,1998,7,30.31
Hyderabad,India,17.38,78.47,1998,8,30.45
Hyderabad,India,17.38,78.47,1998,9,28.99
Hyderabad,India,17.38,78.47,1998,10,28.04
Hyderabad,India,17.38,78.47,1998,11,24.54
Hyderabad,India,17.38,78.47,1998,12,22.27
Hyderabad,India,17.38,78.47,1999,1,24.46
Hyderabad,India,17.38,78.47,1999,2,26.28
Hyderabad,India,17.38,78.47,1999,3,30.93
Hyderabad,India,17.38,78.47,1999,4,33.55
Hyderabad,India,17.38,78.47,1999,5,37.22
Hyderabad,India,17.38,78.47,1999,6,34.12
Hyderabad,India,17.38,78.47,1999,7,30.61
Hyderabad,India,17.38,78.47,1999,8,28.52
Hyderabad,India,17.38,78.47,1999,9,28.69
Hyderabad,India,17.38,78.47,1999,10,27.2
Hyderabad,India,17.38,78.47,1999,11,24.57
Hyderabad,India,17.38,78.47,1999,12,23.15
Hyderabad,India,17.38,78.47,2000,1,24.43
Hyderabad,India,17.38,78.47,2000,2,26.25
Hyderabad,India,17.38,78.47,2000,3,31.51
Hyderabad,India,17.38,78.47,2000,4,34.85
Hyderabad,India,17.38,78.47,2000,5,37.19
Hyderabad,India,17.38,78.47,2000,6,35.21
Hyderabad,India,17.38,78.47,2000,7,29.36
Hyderabad,India,17.38,78.47,2000,8,28.03
Hyderabad,India,17.38,78.47,2000,9,27.65
Hyderabad,India,17.38,78.47,2000,10,28.95
Hyderabad,India,17.38,78.47,2000,11,25.36
Hyderabad,India,17.38,78.47,2000,12,22.86
Hyderabad,India,17.38,78.47,2001,1,24.11
Hyderabad,India,17.38,78.47,2001,2,26.13
Hyderabad,India,17.38,78.47,2001,3,32.63
Hyderabad,India,17.38,78.47,2001,4,34.01
Hyderabad,India,17.38,78.47,2001,5,36.99
Hyderabad,India,17.38,78.47,2001,6,34.43
Hyderabad,India,17.38,78.47,2001,7,30.25
Hyderabad,India,17.38,78.47,2001,8,29.07
Hyderabad,India,17.38,78.47,2001,9,28.36
Hyderabad,India,17.38,78.47,2001,10,28.25
Hyderabad,India,17.38,78.47,2001,11,26.24
Hyderabad,India,17.38,78.47,2001,12,23.86
Hyderabad,India,17.38,78.47,2002,1,25.05
Hyderabad,India,17.38,78.47,2002,2,26.58
Hyderabad,India,17.38,78.47,2002,3,30.24
Hyderabad,India,17.38,78.47,2002,4,33.85
Hyderabad,India,17.38,78.47,2002,5,36.98
Hyderabad,India,17.38,78.47,2002,6,34.7
Hyderabad,India,17.38,78.47,2002,7,28.75
Hyderabad,India,17.38,78.47,2002,8,30.01
Hyderabad,India,17.38,78.47,2002,9,28.83
Hyderabad,India,17.38,78.47,2002,10,27.64
Hyderabad,India,17.38,78.47,2002,11,24.23
Hyderabad,India,17.38,78.47,2002,12,21.78
Hyderabad,India,17.38,78.47,2003,1,24.53
Hyderabad,India,17.38,78.47,2003,2,27.01
Hyderabad,India,17.38,78.47,2003,3,30.05
Hyderabad,India,17.38,78.47,2003,4,33.05
Hyderabad,India,17.38,78.47,2003,5,36.72
Hyderabad,India,17.38,78.47,2003,6,35.12
Hyderabad,India,17.38,78.47,2003,7,29.77
Hyderabad,India,17.38,78.47,2003,8,27.9
Hyderabad,India,17.38,78.47,2003,9,28.78
Hyderabad,India,17.38,78.47,2003,10,27.76
Hyderabad,India,17.38,78.47,2003,11,23.07
Hyderabad,India,17.38,78.47,2003,12,22.92
Hyderabad,India,17.38,78.47,2004,1,23.81
Hyderabad,India,17.38,78.47,2004,2,27.46
Hyderabad,India,17.38,78.47,2004,3,32.27
Hyderabad,India,17.38,78.47,2004,4,34.76
Hyderabad,India,17.38,78.47,2004,5,36.78
Hyderabad,India,17.38,78.47,2004,6,33.2
Hyderabad,India,17.38,78.47,2004,7,31.77
Hyderabad,India,17.38,78.47,2004,8,29.01
Hyderabad,India,17.38,78.47,2004,9,28.98
Hyderabad,India,17.38,78.47,2004,10,27.96
Hyderabad,India,17.38,78.47,2004,11,25.11
Hyderabad,India,17.38,78.47,2004,12,22.87
Hyderabad,India,17.38,78.47,2005,1,23.59
Hyderabad,India,17.38,78.47,2005,2,26.61
Hyderabad,India,17.38,78.47,2005,3,30.97
Hyderabad,India,17.38,78.47,2005,4,33.61
Hyderabad,India,17.38,78.47,2005,5,36.49
Hyderabad,India,17.38,78.47,2005,6,34.06
Hyderabad,India,17.38,78.47,2005,7,29.81
Hyderabad,India,17.38,78.47,2005,8,30.04
Hyderabad,India,17.38,78.47,2005,9,27.13
Hyderabad,India,17.38,78.47,2005,10,28.75
Hyderabad,India,17.38,78.47,2005,11,25.86
Hyderabad,India,17.38,78.47,2005,12,21.54
Hyderabad,India,17.38,78.47,2006,1,23.77
Hyderabad,India,17.38,78.47,2006,2,26.75
Hyderabad,India,17.38,78.47,2006,3,30.02
Hyderabad,India,17.38,78.47,2006,4,33.46
Hyderabad,India,17.38,78.47,2006,5,36.23
Hyderabad,India,17.38,78.47,2006,6,35.23
Hyderabad,India,17.38,78.47,2006,7,30.66
Hyderabad,India,17.38,78.47,2006,8,29.9
Hyderabad,India,17.38,78.47,2006,9,29.51
Hyderabad,India,17.38,78.47,2006,10,27.22
Hyderabad,India,17.38,78.47,2006,11,24.64
Hyderabad,India,17.38,78.47,2006,12,23.35
Hyderabad,India,17.38,78.47,2007,1,23.17
Hyderabad,India,17.38,78.47,2007,2,27.53
Hyderabad,India,17.38,78.47,2007,3,30.86
Hyderabad,India,17.38,78.47,2007,4,33.76
Hyderabad,India,17.38,78.47,2007,5,37.52
Hyderabad,India,17.38,78.47,2007,6,34.34
Hyderabad,India,17.38,78.47,2007,7,29.77
Hyderabad,India,17.38,78.47,2007,8,29.84
Hyderabad,India,17.38,78.47,2007,9,28.27
Hyderabad,India,17.38,78.47,2007,10,28.46
Hyderabad,India,17.38,78.47,2007,11,25.44
Hyderabad,India,17.38,78.47,2007,12,22.81
Hyderabad,India,17.38,78.47,2008,1,24.27
Hyderabad,India,17.38,78.47,2008,2,26.17
Hyderabad,India,17.38,78.47,2008,3,31.69
Hyderabad,India,17.38,78.47,2008,4,33.91
Hyderabad,India,17.38,78.47,2008,5,36.68
Hyderabad,India,17.38,78.47,2008,6,34.78
Hyderabad,India,17.38,78.47,2008,7,29.55
Hyderabad,India,17.38,78.47,2008,8,28.06
Hyderabad,India,17.38,78.47,2008,9,27.95
Hyderabad,India,17.38,78.47,2008,10,28.47
Hyderabad,India,17.38,78.47,2008,11,24.15
Hyderabad,India,17.38,78.47,2008,12,24.27
Hyderabad,India,17.38,78.47,2009,1,22.6
Hyderabad,India,17.38,78.47,2009,2,28.25
Hyderabad,India,17.38,78.47,2009,3,31.21
Hyderabad,India,17.38,78.47,2009,4,33.99
Hyderabad,India,17.38,78.47,2009,5,36.68
Hyderabad,India,17.38,78.47,2009,6,34.34
Hyderabad,India,17.38,78.47,2009,7,30.04
Hyderabad,India,17.38,78.47,2009,8,29.83
Hyderabad,India,17.38,78.47,2009,9,29.14
Hyderabad,India,17.38,78.47,2009,10,28.17
Hyderabad,India,17.38,78.47,2009,11,24.81
Hyderabad,India,17.38,78.47,2009,12,23.02
Hyderabad,India,17.38,78.47,2010,1,24.3
Hyderabad,India,17.38,78.47,2010,2,25.88
Hyderabad,India,17.38,78.47,2010,3,30.14
Hyderabad,India,17.38,78.47,2010,4,34.6
Hyderabad,India,17.38,78.47,2010,5,37.2
Hyderabad,India,17.38,78.47,2010,6,33.95
Hyderabad,India,17.38,78.47,2010,7,30.09
Hyderabad,India,17.38,78.47,2010,8,29.32
Hyderabad,India,17.38,78.47,2010,9,28.7
Hyderabad,India,17.38,78.47,2010,10,27.54
Hyderabad,India,17.38,78.47,2010,11,25.22
Hyderabad,India,17.38,78.47,2010,12,22.4
Hyderabad,India,17.38,78.47,2011,1,24.38
Hyderabad,India,17.38,78.47,2011,2,25.91
Hyderabad,India,17.38,78.47,2011,3,31.82
Hyderabad,India,17.38,78.47,2011,4,34.43
Hyderabad,India,17.38,78.47,2011,5,37.28
Hyderabad,India,17.38,78.47,2011,6,34.79
Hyderabad,India,17.38,78.47,2011,7,31.26
Hyderabad,India,17.38,78.47,2011,8,29.81
Hyderabad,India,17.38,78.47,2011,9,27.81
Hyderabad,India,17.38,78.47,2011,10,27.2
Hyderabad,India,17.38,78.47,2011,11,24.66
Hyderabad,India,17.38,78.47,2011,12,23.12
Hyderabad,India,17.38,78.47,2012,1,24.48
Hyderabad,India,17.38,78.47,2012,2,26.61
Hyderabad,India,17.38,78.47,2012,3,31.25
Hyderabad,India,17.38,78.47,2012,4,33.59
Hyderabad,India,17.38,78.47,2012,5,36.69
Hyderabad,India,17.38,78.47,2012,6,33.13
Hyderabad,India,17.38,78.47,2012,7,29.47
Hyderabad,India,17.38,78.47,2012,8,28.17
Hyderabad,India,17.38,78.47,2012,9,28.43
Hyderabad,India,17.38,78.47,2012,10,28.85
Hyderabad,India,17.38,78.47,2012,11,24.45
Hyderabad,India,17.38,78.47,2012,12,24.96
Hyderabad,India,17.38,78.47,2013,1,24.48
Hyderabad,India,17.38,78.47,2013,2,27.26
Hyderabad,India,17.38,78.47,2013,3,30.53
Hyderabad,India,17.38,78.47,2013,4,34.62
Hyderabad,India,17.38,78.47,2013,5,36.73
Hyderabad,India,17.38,78.47,2013,6,34.22
Hyderabad,India,17.38,78.47,2013,7,31.93
Hyderabad,India,17.38,78.47,2013,8,29.07
Hyderabad,India,17.38,78.47,2013,9,29.94
Hyderabad,India,17.38,78.47,2013,10,27.64
Hyderabad,India,17.38,78.47,2013,11,25.11
Hyderabad,India,17.38,78.47,2013,12,24.37
Hyderabad,India,17.38,78.47,2014,1,23.71
Hyderabad,India,17.38,78.47,2014,2,28.42
Hyderabad,India,17.38,78.47,2014,3,31.65
Hyderabad,India,17.38,78.47,2014,4,33.76
Hyderabad,India,17.38,78.47,2014,5,37.59
Hyderabad,India,17.38,78.47,2014,6,34.83
Hyderabad,India,17.38,78.47,2014,7,30.59
Hyderabad,India,17.38,78.47,2014,8,28.05
Hyderabad,India,17.38,78.47,2014,9,28.64
Hyderabad,India,17.38,78.47,2014,10,27.98
Hyderabad,India,17.38,78.47,2014,11,25.1
Hyderabad,India,17.38,78.47,2014,12,23.59
Hyderabad,India,17.38,78.47,2015,1,24.29
Hyderabad,India,17.38,78.47,2015,2,26.24
Hyderabad,India,17.38,78.47,2015,3,31.44
Hyderabad,India,17.38,78.47,2015,4,34.6
Hyderabad,India,17.38,78.47,2015,5,37.56
Hyderabad,India,17.38,78.47,2015,6,34.93
Hyderabad,India,17.38,78.47,2015,7,30.75
Hyderabad,India,17.38,78.47,2015,8,29.49
Hyderabad,India,17.38,78.47,2015,9,29.12
Hyderabad,India,17.38,78.47,2015,10,27.01
Hyderabad,India,17.38,78.47,2015,11,25.47
Hyderabad,India,17.38,78.47,2015,12,23.32
Hyderabad,India,17.38,78.47,2016,1,24.38
Hyderabad,India,17.38,78.47,2016,2,26.29
Hyderabad,India,17.38,78.47,2016,3,30.43
Hyderabad,India,17.38,78.47,2016,4,34.93
Hyderabad,India,17.38,78.47,2016,5,37.16
Hyderabad,India,17.38,78.47,2016,6,34.67
Hyderabad,India,17.38,78.47,2016,7,30.21
Hyderabad,India,17.38,78.47,2016,8,29.21
Hyderabad,India,17.38,78.47,2016,9,29.84
Hyderabad,India,17.38,78.47,2016,10,27.83
Hyderabad,India,17.38,78.47,2016,11,25.26
Hyderabad,India,17.38,78.47,2016,12,22.86
Hyderabad,India,17.38,78.47,2017,1,23.9
Hyderabad,India,17.38,78.47,2017,2,26.99
Hyderabad,India,17.38,78.47,2017,3,31.36
Hyderabad,India,17.38,78.47,2017,4,33.87
Hyderabad,India,17.38,78.47,2017,5,38.09
Hyderabad,India,17.38,78.47,2017,6,33.58
Hyderabad,India,17.38,78.47,2017,7,30.08
Hyderabad,India,17.38,78.47,2017,8,28.9
Hyderabad,India,17.38,78.47,2017,9,30.22
Hyderabad,India,17.38,78.47,2017,10,28.34
Hyderabad,India,17.38,78.47,2017,11,25.93
Hyderabad,India,17.38,78.47,2017,12,22.17
Hyderabad,India,17.38,78.47,2018,1,24.41
Hyderabad,India,17.38,78.47,2018,2,27.85
Hyderabad,India,17.38,78.47,2018,3,31.28
Hyderabad,India,17.38,78.47,2018,4,34.97
Hyderabad,India,17.38,78.47,2018,5,36.86
Hyderabad,India,17.38,78.47,2018,6,35.21
Hyderabad,India,17.38,78.47,2018,7,31.83
Hyderabad,India,17.38,78.47,2018,8,28.97
Hyderabad,India,17.38,78.47,2018,9,28.91
Hyderabad,India,17.38,78.47,2018,10,29.24
Hyderabad,India,17.38,78.47,2018,11,26.33
Hyderabad,India,17.38,78.47,2018,12,22.86
Hyderabad,India,17.38,78.47,2019,1,23.95
Hyderabad,India,17.38,78.47,2019,2,27.04
Hyderabad,India,17.38,78.47,2019,3,30.3
Hyderabad,India,17.38,78.47,2019,4,33.6
Hyderabad,India,17.38,78.47,2019,5,36.54
Hyderabad,India,17.38,78.47,2019,6,33.7
Hyderabad,India,17.38,78.47,2019,7,30.22
Hyderabad,India,17.38,78.47,2019,8,29.41
Hyderabad,India,17.38,78.47,2019,9,30.33
Hyderabad,India,17.38,78.47,2019,10,27.54
Hyderabad,India,17.38,78.47,2019,11,25.93
Hyderabad,India,17.38,78.47,2019,12,23.09
Hyderabad,India,17.38,78.47,2020,1,24.23
Hyderabad,India,17.38,78.47,2020,2,27.73
Hyderabad,India,17.38,78.47,2020,3,30.47
Hyderabad,India,17.38,78.47,2020,4,34.53
Hyderabad,India,17.38,78.47,2020,5,37.38
Hyderabad,India,17.38,78.47,2020,6,34.6
Hyderabad,India,17.38,78.47,2020,7,30.46
Hyderabad,India,17.38,78.47,2020,8,30.98
Hyderabad,India,17.38,78.47,2020,9,28.81
Hyderabad,India,17.38,78.47,2020,10,27.89
Hyderabad,India,17.38,78.47,2020,11,24.82
Hyderabad,India,17.38,78.47,2020,12,22.87
Hyderabad,India,17.38,78.47,2021,1,23.83
Hyderabad,India,17.38,78.47,2021,2,28.11
Hyderabad,India,17.38,78.47,2021,3,32.27
Hyderabad,India,17.38,78.47,2021,4,33.88
Hyderabad,India,17.38,78.47,2021,5,36.7
Hyderabad,India,17.38,78.47,2021,6,34.61
Hyderabad,India,17.38,78.47,2021,7,29.89
Hyderabad,India,17.38,78.47,2021,8,29.72
Hyderabad,India,17.38,78.47,2021,9,29.42
Hyderabad,India,17.38,78.47,2021,10,27.22
Hyderabad,India,17.38,78.47,2021,11,26.36
Hyderabad,India,17.38,78.47,2021,12,24.54
Hyderabad,India,17.38,78.47,2022,1,23.87
Hyderabad,India,17.38,78.47,2022,2,27.02
Hyderabad,India,17.38,78.47,2022,3,31.5
Hyderabad,India,17.38,78.47,2022,4,34.53
Hyderabad,India,17.38,78.47,2022,5,37.76
Hyderabad,India,17.38,78.47,2022,6,35.7
Hyderabad,India,17.38,78.47,2022,7,30.17
Hyderabad,India,17.38,78.47,2022,8,28.74
Hyderabad,India,17.38,78.47,2022,9,28.33
Hyderabad,India,17.38,78.47,2022,10,27.78
Hyderabad,India,17.38,78.47,2022,11,25.27
Hyderabad,India,17.38,78.47,2022,12,24.55
Hyderabad,India,17.38,78.47,2023,1,23.95
Hyderabad,India,17.38,78.47,2023,2,27.47
Hyderabad,India,17.38,78.47,2023,3,31.3
Hyderabad,India,17.38,78.47,2023,4,35.15
Hyderabad,India,17.38,78.47,2023,5,39.08
Hyderabad,India,17.38,78.47,2023,6,33.94
Hyderabad,India,17.38,78.47,2023,7,29.97
Hyderabad,India,17.38,78.47,2023,8,30.04
Hyderabad,India,17.38,78.47,2023,9,29.79
Hyderabad,India,17.38,78.47,2023,10,29.61
Hyderabad,India,17.38,78.47,2023,11,25.72
Hyderabad,India,17.38,78.47,2023,12,23.06
Mumbai,India,19.08,72.88,1950,1,24.41
Mumbai,India,19.08,72.88,1950,2,25.78
Mumbai,India,19.08,72.88,1950,3,28.57
Mumbai,India,19.08,72.88,1950,4,30.36
Mumbai,India,19.08,72.88,1950,5,32.75
Mumbai,India,19.08,72.88,1950,6,30.82
Mumbai,India,19.08,72.88,1950,7,28.97
Mumbai,India,19.08,72.88,1950,8,27.45
Mumbai,India,19.08,72.88,1950,9,27.88
Mumbai,India,19.08,72.88,1950,10,29.1
Mumbai,India,19.08,72.88,1950,11,27.84
Mumbai,India,19.08,72.88,1950,12,24.43
Mumbai,India,19.08,72.88,1951,1,24.28
Mumbai,India,19.08,72.88,1951,2,24.74
Mumbai,India,19.08,72.88,1951,3,28.04
Mumbai,India,19.08,72.88,1951,4,30.91
Mumbai,India,19.08,72.88,1951,5,32.15
Mumbai,India,19.08,72.88,1951,6,30.05
Mumbai,India,19.08,72.88,1951,7,27.07
Mumbai,India,19.08,72.88,1951,8,27.54
Mumbai,India,19.08,72.88,1951,9,28.47
Mumbai,India,19.08,72.88,1951,10,30.53
Mumbai,India,19.08,72.88,1951,11,26.8
Mumbai,India,19.08,72.88,1951,12,25.17
Mumbai,India,19.08,72.88,1952,1,24.21
Mumbai,India,19.08,72.88,1952,2,26.14
Mumbai,India,19.08,72.88,1952,3,27.97
Mumbai,India,19.08,72.88,1952,4,30.23
Mumbai,India,19.08,72.88,1952,5,32.46
Mumbai,India,19.08,72.88,1952,6,30.17
Mumbai,India,19.08,72.88,1952,7,27.72
Mumbai,India,19.08,72.88,1952,8,27.17
Mumbai,India,19.08,72.88,1952,9,28.79
Mumbai,India,19.08,72.88,1952,10,28.32
Mumbai,India,19.08,72.88,1952,11,27.13
Mumbai,India,19.08,72.88,1952,12,24.55
Mumbai,India,19.08,72.88,1953,1,24.89
Mumbai,India,19.08,72.88,1953,2,23.99
Mumbai,India,19.08,72.88,1953,3,27.66
Mumbai,India,19.08,72.88,1953,4,30.32
Mumbai,India,19.08,72.88,1953,5,33.15
Mumbai,India,19.08,72.88,1953,6,30.01
Mumbai,India,19.08,72.88,1953,7,27.67
Mumbai,India,19.08,72.88,1953,8,28.37
Mumbai,India,19.08,72.88,1953,9,27.04
Mumbai,India,19.08,72.88,1953,10,27.51
Mumbai,India,19.08,72.88,1953,11,27.36
Mumbai,India,19.08,72.88,1953,12,24.7
Mumbai,India,19.08,72.88,1954,1,23.36
Mumbai,India,19.08,72.88,1954,2,25.57
Mumbai,India,19.08,72.88,1954,3,28.24
Mumbai,India,19.08,72.88,1954,4,29.68
Mumbai,India,19.08,72.88,1954,5,31.18
Mumbai,India,19.08,72.88,1954,6,30.68
Mumbai,India,19.08,72.88,1954,7,28.53
Mumbai,India,19.08,72.88,1954,8,27.0
Mumbai,India,19.08,72.88,1954,9,29.36
Mumbai,India,19.08,72.88,1954,10,28.32
Mumbai,India,19.08,72.88,1954,11,26.0
Mumbai,India,19.08,72.88,1954,12,24.59
Mumbai,India,19.08,72.88,1955,1,24.06
Mumbai,India,19.08,72.88,1955,2,25.26
Mumbai,India,19.08,72.88,1955,3,27.92
Mumbai,India,19.08,72.88,1955,4,30.34
Mumbai,India,19.08,72.88,1955,5,31.21
Mumbai,India,19.08,72.88,1955,6,31.1
Mumbai,India,19.08,72.88,1955,7,28.03
Mumbai,India,19.08,72.88,1955,8,27.87
Mumbai,India,19.08,72.88,1955,9,28.33
Mumbai,India,19.08,72.88,1955,10,29.41
Mumbai,India,19.08,72.88,1955,11,27.49
Mumbai,India,19.08,72.88,1955,12,25.4
Mumbai,India,19.08,72.88,1956,1,24.56
Mumbai,India,19.08,72.88,1956,2,26.04
Mumbai,India,19.08,72.88,1956,3,28.25
Mumbai,India,19.08,72.88,1956,4,30.6
Mumbai,India,19.08,72.88,1956,5,32.05
Mumbai,India,19.08,72.88,1956,6,31.12
Mumbai,India,19.08,72.88,1956,7,27.63
Mumbai,India,19.08,72.88,1956,8,28.37
Mumbai,India,19.08,72.88,1956,9,28.08
Mumbai,India,19.08,72.88,1956,10,28.11
Mumbai,India,19.08,72.88,1956,11,27.2
Mumbai,India,19.08,72.88,1956,12,24.63
Mumbai,India,19.08,72.88,1957,1,24.71
Mumbai,India,19.08,72.88,1957,2,24.67
Mumbai,India,19.08,72.88,1957,3,27.81
Mumbai,India,19.08,72.88,1957,4,28.8
Mumbai,India,19.08,72.88,1957,5,31.81
Mumbai,India,19.08,72.88,1957,6,28.43
Mumbai,India,19.08,72.88,1957,7,27.02
Mumbai,India,19.08,72.88,1957,8,27.66
Mumbai,India,19.08,72.88,1957,9,28.68
Mumbai,India,19.08,72.88,1957,10,29.42
Mumbai,India,19.08,72.88,1957,11,26.45
Mumbai,India,19.08,72.88,1957,12,25.09
Mumbai,India,19.08,72.88,1958,1,24.14
Mumbai,India,19.08,72.88,1958,2,24.33
Mumbai,India,19.08,72.88,1958,3,29.2
Mumbai,India,19.08,72.88,1958,4,30.76
Mumbai,India,19.08,72.88,1958,5,31.99
Mumbai,India,19.08,72.88,1958,6,30.16
Mumbai,India,19.08,72.88,1958,7,28.29
Mumbai,India,19.08,72.88,1958,8,25.71
Mumbai,India,19.08,72.88,1958,9,27.97
Mumbai,India,19.08,72.88,1958,10,28.67
Mumbai,India,19.08,72.88,1958,11,26.44
Mumbai,India,19.08,72.88,1958,12,24.95
Mumbai,India,19.08,72.88,1959,1,25.42
Mumbai,India,19.08,72.88,1959,2,25.61
Mumbai,India,19.08,72.88,1959,3,27.76
Mumbai,India,19.08,72.88,1959,4,30.56
Mumbai,India,19.08,72.88,1959,5,33.14
Mumbai,India,19.08,72.88,1959,6,30.81
Mumbai,India,19.08,72.88,1959,7,28.2
Mumbai,India,19.08,72.88,1959,8,26.71
Mumbai,India,19.08,72.88,1959,9,28.65
Mumbai,India,19.08,72.88,1959,10,29.44
Mumbai,India,19.08,72.88,1959,11,27.79
Mumbai,India,19.08,72.88,1959,12,25.61
Mumbai,India,19.08,72.88,1960,1,24.91
Mumbai,India,19.08,72.88,1960,2,24.81
Mumbai,India,19.08,72.88,1960,3,29.1
Mumbai,India,19.08,72.88,1960,4,30.32
Mumbai,India,19.08,72.88,1960,5,33.63
Mumbai,India,19.08,72.88,1960,6,29.7
Mumbai,India,19.08,72.88,1960,7,29.4
Mumbai,India,19.08,72.88,1960,8,27.32
Mumbai,India,19.08,72.88,1960,9,27.72
Mumbai,India,19.08,72.88,1960,10,28.84
Mumbai,India,19.08,72.88,1960,11,26.96
Mumbai,India,19.08,72.88,1960,12,25.48
Mumbai,India,19.08,72.88,1961,1,24.56
Mumbai,India,19.08,72.88,1961,2,24.8
Mumbai,India,19.08,72.88,1961,3,28.18
Mumbai,India,19.08,72.88,1961,4,31.7
Mumbai,India,19.08,72.88,1961,5,33.41
Mumbai,India,19.08,72.88,1961,6,30.5
Mumbai,India,19.08,72.88,1961,7,28.22
Mumbai,India,19.08,72.88,1961,8,27.28
Mumbai,India,19.08,72.88,1961,9,28.63
Mumbai,India,19.08,72.88,1961,10,28.48
Mumbai,India,19.08,72.88,1961,11,27.02
Mumbai,India,19.08,72.88,1961,12,24.03
Mumbai,India,19.08,72.88,1962,1,24.5
Mumbai,India,19.08,72.88,1962,2,25.67
Mumbai,India,19.08,72.88,1962,3,27.88
Mumbai,India,19.08,72.88,1962,4,31.32
Mumbai,India,19.08,72.88,1962,5,31.36
Mumbai,India,19.08,72.88,1962,6,29.19
Mumbai,India,19.08,72.88,1962,7,28.37
Mumbai,India,19.08,72.88,1962,8,27.95
Mumbai,India,19.08,72.88,1962,9,29.39
Mumbai,India,19.08,72.88,1962,10,28.89
Mumbai,India,19.08,72.88,1962,11,27.97
Mumbai,India,19.08,72.88,1962,12,25.19
Mumbai,India,19.08,72.88,1963,1,24.11
Mumbai,India,19.08,72.88,1963,2,25.85
Mumbai,India,19.08,72.88,1963,3,28.69
Mumbai,India,19.08,72.88,1963,4,29.13
Mumbai,India,19.08,72.88,1963,5,33.27
Mumbai,India,19.08,72.88,1963,6,31.2
Mumbai,India,19.08,72.88,1963,7,27.8
Mumbai,India,19.08,72.88,1963,8,27.51
Mumbai,India,19.08,72.88,1963,9,28.58
Mumbai,India,19.08,72.88,1963,10,29.42
Mumbai,India,19.08,72.88,1963,11,26.85
Mumbai,India,19.08,72.88,1963,12,24.76
Mumbai,India,19.08,72.88,1964,1,24.23
Mumbai,India,19.08,72.88,1964,2,26.07
Mumbai,India,19.08,72.88,1964,3,28.63
Mumbai,India,19.08,72.88,1964,4,29.99
Mumbai,India,19.08,72.88,1964,5,32.79
Mumbai,India,19.08,72.88,1964,6,28.26
Mumbai,India,19.08,72.88,1964,7,29.06
Mumbai,India,19.08,72.88,1964,8,26.03
Mumbai,India,19.08,72.88,1964,9,28.0
Mumbai,India,19.08,72.88,1964,10,28.47
Mumbai,India,19.08,72.88,1964,11,26.35
Mumbai,India,19.08,72.88,1964,12,26.06
Mumbai,India,19.08,72.88,1965,1,23.94
Mumbai,India,19.08,72.88,1965,2,25.51
Mumbai,India,19.08,72.88,1965,3,28.24
Mumbai,India,19.08,72.88,1965,4,30.6
Mumbai,India,19.08,72.88,1965,5,32.32
Mumbai,India,19.08,72.88,1965,6,29.37
Mumbai,India,19.08,72.88,1965,7,28.97
Mumbai,India,19.08,72.88,1965,8,26.92
Mumbai,India,19.08,72.88,1965,9,27.18
Mumbai,India,19.08,72.88,1965,10,28.97
Mumbai,India,19.08,72.88,1965,11,28.32
Mumbai,India,19.08,72.88,1965,12,25.87
